"356";"20/12/2018 00:00:00";"CIARA ENTERPRISE";"MARAJO LOGISTICA E SERVIÇOS LTDA";"DESCARGA";"COQUE";"28.000";"<img style='width:80px; height:60px;' src='../scriptcase/file/img/navio/CIARA_ENTERPRISE.jpg'/>";"DESCARGA DE 28.000 TNS. DE COQUE GRANEL"
"357";"20/12/2018 00:00:00";"CIARA ENTERPRISE";"HEYTOR GUSMÃO COM E REPR. LIMITADA";"VIGIA";"COQUE";"28.000";"<img style='width:80px; height:60px;' src='../scriptcase/file/img/navio/CIARA_ENTERPRISE.jpg'/>";"ESCALAÇAO VIGIA"
"355";"17/12/2018 00:00:00";"KUJAWY";"MARAJO LOGISTICA E SERVIÇOS LTDA";"DESCARGA";"TRIGO";"13.000";"<img style='width:80px; height:60px;' src='../scriptcase/file/img/navio/KUJAWY.jpg'/>";"DESCARGA DE 13.000 TNS. DE TRIGO A GRANEL"
"353";"05/12/2018 00:00:00";"CRINIS";"HEYTOR GUSMÃO COM E REPR. LIMITADA";"VIGIA";"CEVADA";"6.000";"<img style='width:80px; height:60px;' src='../scriptcase/file/img/navio/CRINIS.jpg'/>";"ESCALAÇAO VIGIA"
"354";"05/12/2018 00:00:00";"CRINIS";"TOP LOG TRANSP. E OPER PORTUARIAS LTDA";"DESCARGA";"CEVADA";"6.000";"<img style='width:80px; height:60px;' src='../scriptcase/file/img/navio/CRINIS.jpg'/>";"DESCARGA DE 6.000 TNS DE CEVADA A GRANEL"
"352";"30/11/2018 00:00:00";"FU XING HAI";"MARAJO LOGISTICA E SERVIÇOS LTDA";"DESCARGA";"TRIGO";"10.000";"<img style='width:80px; height:60px;' src='../scriptcase/file/img/navio/FU XING HAI.jpg'/>";"DESCARGA DE 10.000 TNS. DE TRIGO A GRANEL."
"351";"28/11/2018 00:00:00";"LOUISE BULKER";"MARAJO LOGISTICA E SERVIÇOS LTDA";"DESCARGA";"COQUE";"28.330";"<img style='width:80px; height:60px;' src='../scriptcase/file/img/navio/LOUISE_BULKER.jpg'/>";"DESCARGA DE 28.330 TNS. DE COQUE A GRANEL"
"350";"10/11/2018 00:00:00";"EASTERN CONFIDENCE";"HEYTOR GUSMÃO COM E REPR. LIMITADA";"EMBARQUE";"ILMENITA";"18.000";"<img style='width:80px; height:60px;' src='../scriptcase/file/img/navio/EASTERN_CONFIDENCE.jpg'/>";"EMBARQUE DE 18.000 TNS. DE ILMENITA A GRANEL"
"349";"31/10/2018 00:00:00";"NORDTIGRIS";"MARAJO LOGISTICA E SERVIÇOS LTDA";"DESCARGA";"TRIGO";"12.000";"<img style='width:80px; height:60px;' src='../scriptcase/file/img/navio/NORDTIGRIS.jpg'/>";"DESCARGA DE 12.000 Tns. DE TRIGO A GRANEL."
"347";"26/10/2018 00:00:00";"FEDERAL WELLAND";"HEYTOR GUSMÃO COM E REPR. LIMITADA";"VIGIA";"COQUE";"23.450";"<img style='width:80px; height:60px;' src='../scriptcase/file/img/navio/FEDERAL_WELLAND.jpg'/>";"ESCALAÇÃO VIGIA "
"348";"26/10/2018 00:00:00";"FEDERAL WELLAND";"MARAJO LOGISTICA E SERVIÇOS LTDA";"DESCARGA";"COQUE";"23.450";"<img style='width:80px; height:60px;' src='../scriptcase/file/img/navio/FEDERAL_WELLAND.jpg'/>";"DESCARGA DE 23.450 Tns. DE COQUE A GRANEL "
"345";"22/10/2018 00:00:00";"SBI PISCES";"HEYTOR GUSMÃO COM E REPR. LIMITADA";"VIGIA";"COQUE";"35.550";"<img style='width:80px; height:60px;' src='../scriptcase/file/img/navio/SBI PISCES.jpg'/>";"ESCALAÇAO VIGIA"
"346";"22/10/2018 00:00:00";"SBI PISCES";"MARAJO LOGISTICA E SERVIÇOS LTDA";"DESCARGA";"COQUE";"35.550";"<img style='width:80px; height:60px;' src='../scriptcase/file/img/navio/SBI PISCES.jpg'/>";"DESCARGA DE 35.550 Tns.  DE COQUE A GRANEL"
"344";"15/10/2018 00:00:00";"POLA INDIAN";"MARAJO LOGISTICA E SERVIÇOS LTDA";"DESCARGA";"TRIGO";"12.000";"<img style='width:80px; height:60px;' src='../scriptcase/file/img/navio/POLA_INDIAN.jpg'/>";"DESCARGA DE 12.000 TNS. DE TRIGO A GRANEL"
"343";"01/10/2018 00:00:00";"BUNUN FORTUNE";"MARAJO LOGISTICA E SERVIÇOS LTDA";"DESCARGA";"TRIGO";"4.000";"<img style='width:80px; height:60px;' src='../scriptcase/file/img/navio/BUNUN_FORTUNE.jpg'/>";"DESCARGA DE 4.000 Tns. DE TRIGO A GRANEL"
"342";"21/09/2018 00:00:00";"PARAGON";"MARAJO LOGISTICA E SERVIÇOS LTDA";"DESCARGA";"TRIGO";"14.500";"<img style='width:80px; height:60px;' src='../scriptcase/file/img/navio/PARAGON.jpg'/>";"DESCARGA DE 14.500 Tns. DE TRIGO A GRANEL "
"340";"18/09/2018 00:00:00";"NORDIC INCHEON";"MARAJO LOGISTICA E SERVIÇOS LTDA";"DESCARGA";"COQUE";"28.950";"<img style='width:80px; height:60px;' src='../scriptcase/file/img/navio/NORDIC_INCHEON.jpg'/>";"DESCARGA DE 28.950 Tns. DE COQUE A GRANEL ."
"341";"18/09/2018 00:00:00";"NORDIC INCHEON";"HEYTOR GUSMÃO COM E REPR. LIMITADA";"VIGIA";"COQUE";"28.950";"<img style='width:80px; height:60px;' src='../scriptcase/file/img/navio/NORDIC_INCHEON.jpg'/>";"ESCALÃO VIGIA "
"338";"14/09/2018 00:00:00";"MARINE PRINCE";"HEYTOR GUSMÃO COM E REPR. LIMITADA";"VIGIA";"CEVADA";"22.000";"<img style='width:80px; height:60px;' src='../scriptcase/file/img/navio/MARINE_PRINCE.jpg'/>";"ESCALAÇAO VIGIA."
"339";"14/09/2018 00:00:00";"MARINE PRINCE";"TOP LOG TRANSP. E OPER PORTUARIAS LTDA";"DESCARGA";"CEVADA";"22.000";"<img style='width:80px; height:60px;' src='../scriptcase/file/img/navio/MARINE_PRINCE.jpg'/>";"DESCARGA DE 22.000 TNS. DE CEVADA A GRANEL."
"337";"31/08/2018 00:00:00";"GOLD OAK";"MARAJO LOGISTICA E SERVIÇOS LTDA";"DESCARGA";"TRIGO";"12.000";"<img style='width:80px; height:60px;' src='../scriptcase/file/img/navio/GOLD_OAK.jpg'/>";"DESCARGA DE 12.000 TNS. DE TRIGO A GRANEL."
"336";"29/08/2018 00:00:00";"ARIETTA";"MARAJO LOGISTICA E SERVIÇOS LTDA";"DESCARGA";"TRIGO";"16.500";"<img style='width:80px; height:60px;' src='../scriptcase/file/img/navio/ARIETTA.jpg'/>";"DESCARGA DE 16.500 TNS. DE TRIGO A GRANEL"
"335";"20/08/2018 00:00:00";"YULIA";"HEYTOR GUSMÃO COM E REPR. LIMITADA";"DESCARGA";"BENTONITA";"17.900";"<img style='width:80px; height:60px;' src='../scriptcase/file/img/navio/YULIA.jpg'/>";"DESCARGA DE 17.900 TNS. DE BENTONITA A GRANEL."
"334";"06/08/2018 00:00:00";"THOMAS C";"MARAJO LOGISTICA E SERVIÇOS LTDA";"DESCARGA";"TRIGO";"16.500";"<img style='width:80px; height:60px;' src='../scriptcase/file/img/navio/THOMAS_C.jpg'/>";"DESCARGA DE 16.500 Tns. DE TRIGO A GRANEL "
"333";"05/08/2018 00:00:00";"OCEAN FORTUNE";"MARAJO LOGISTICA E SERVIÇOS LTDA";"DESCARGA";"COQUE";"31.000";"<img style='width:80px; height:60px;' src='../scriptcase/file/img/navio/OCEAN_FORTUNE.jpg'/>";"DESCARGA DE 30.000 Tns. DE COQUE A GRANEL"
"332";"26/07/2018 00:00:00";"OTTO H";"HEYTOR GUSMÃO COM E REPR. LIMITADA";"VIGIA";"COMBUSTIVEL";"3.000";"<img style='width:80px; height:60px;' src='../scriptcase/file/img/navio/OTTO_H.jpg'/>";"ESCALÃO VIGIA "
"330";"18/07/2018 00:00:00";"V FULMAR";"HEYTOR GUSMÃO COM E REPR. LIMITADA";"VIGIA";"COQUE";"34.600";"<img style='width:80px; height:60px;' src='../scriptcase/file/img/navio/V_FULMAR.jpg'/>";"ESCALAÇÃO VIGIA"
"331";"18/07/2018 00:00:00";"V FULMAR";"MARAJO LOGISTICA E SERVIÇOS LTDA";"DESCARGA";"COQUE";"34.600";"<img style='width:80px; height:60px;' src='../scriptcase/file/img/navio/V_FULMAR.jpg'/>";"DESCARGA DE 34.600 TNS DE COQUE A GRANEL "
"329";"16/07/2018 00:00:00";"MOLESON";"MARAJO LOGISTICA E SERVIÇOS LTDA";"DESCARGA";"TRIGO";"21.000";"<img style='width:80px; height:60px;' src='../scriptcase/file/img/navio/MOLESON.jpg'/>";"DESCARGA DE 21.000 TNS. DE TRIGO A GRANEL"
"328";"12/07/2018 00:00:00";"MINANUR CEBI";"HEYTOR GUSMÃO COM E REPR. LIMITADA";"EMBARQUE";"ILMENITA";"18.000";"<img style='width:80px; height:60px;' src='../scriptcase/file/img/navio/MINANUR_CEBI.jpg'/>";"EMBARQUE DE 18.000 TNS. DE ILÇMENITA A GRANEL"
"327";"02/07/2018 00:00:00";"BBC GDANSK";"HEYTOR GUSMÃO COM E REPR. LIMITADA";"DESCARGA";"PAS EOLICAS";"81";"<img style='width:80px; height:60px;' src='../scriptcase/file/img/navio/BBC_GDANSK.jpg'/>";"DESCARGA DE 09 PAS EOLICAS PESANDO 81 Tns. "
"326";"25/06/2018 00:00:00";"IONIC HUNTRESS";"MARAJO LOGISTICA E SERVIÇOS LTDA";"DESCARGA";"TRIGO";"6.000";"<img style='width:80px; height:60px;' src='../scriptcase/file/img/navio/IONIC_HUNTRESS.jpg'/>";"DESCARGA DE 6.000 Tns. DE TRIGO A GRANEL"
"324";"04/06/2018 00:00:00";"ALBANY SOUND";"HEYTOR GUSMÃO COM E REPR. LIMITADA";"VIGIA";"CEVADA";"9.050";"<img style='width:80px; height:60px;' src='../scriptcase/file/img/navio/ALBANY_SOUND.jpg'/>";"ESCALÃO  VIGIA "
"325";"04/06/2018 00:00:00";"ALBANY SOUND";"TOP LOG TRANSP. E OPER PORTUARIAS LTDA";"DESCARGA";"CEVADA";"9.050";"<img style='width:80px; height:60px;' src='../scriptcase/file/img/navio/ALBANY_SOUND.jpg'/>";"DESCARGA  DE 9.050 Tns. A GRANEL"
"323";"29/05/2018 00:00:00";"PORT PHILLIP BAY";"MARAJO LOGISTICA E SERVIÇOS LTDA";"DESCARGA";"TRIGO";"10.000";"<img style='width:80px; height:60px;' src='../scriptcase/file/img/navio/PORT_PHILLIP_BAY (2).jpg'/>";"DESCARGA DE 10.000 Tns. DE TRIGO A GRANEL."
"321";"23/05/2018 00:00:00";"ALBATROSS";"HEYTOR GUSMÃO COM E REPR. LIMITADA";"VIGIA";"COQUE";"16.000";"<img style='width:80px; height:60px;' src='../scriptcase/file/img/navio/ALBATROSS.jpg'/>";"ESCALAÇAO VIGIA"
"322";"23/05/2018 00:00:00";"ALBATROSS";"MARAJO LOGISTICA E SERVIÇOS LTDA";"DESCARGA";"COQUE";"16.000";"<img style='width:80px; height:60px;' src='../scriptcase/file/img/navio/ALBATROSS.jpg'/>";"DESCARGA DE 16.000 TNS DE COQUE AGRANEL"
"318";"15/05/2018 00:00:00";"PANOCEANIS";"HEYTOR GUSMÃO COM E REPR. LIMITADA";"VIGIA";"COQUE";"34.300";"<img style='width:80px; height:60px;' src='../scriptcase/file/img/navio/PANOCEANIS.jpg'/>";"ESCALAÇAO VIGIA ."
"319";"15/05/2018 00:00:00";"PANOCEANIS";"MARAJO LOGISTICA E SERVIÇOS LTDA";"DESCARGA";"COQUE";"34.300";"<img style='width:80px; height:60px;' src='../scriptcase/file/img/navio/PANOCEANIS.jpg'/>";"DESCARGA DE 34.300 Tns DE COQUE  A GRANEL ."
"320";"15/05/2018 00:00:00";"STI MANHATTAN";"MARAJO LOGISTICA E SERVIÇOS LTDA";"VIGIA";"COMBUSTIVEL";"10.000";"<img style='width:80px; height:60px;' src='../scriptcase/file/img/navio/STI_MANHATTAN.jpg'/>";"ESCALÃO  VIGIA"
"317";"02/05/2018 00:00:00";"GIOVANNA";"MARAJO LOGISTICA E SERVIÇOS LTDA";"DESCARGA";"TRIGO";"13.000";"<img style='width:80px; height:60px;' src='../scriptcase/file/img/navio/GIOVANNA.jpg'/>";"DESCARGA  DE 13.000 Tns. DE TRIGOA GRANEL."
"316";"09/04/2018 00:00:00";"ADVENTURER";"MARAJO LOGISTICA E SERVIÇOS LTDA";"DESCARGA";"TRIGO";"10.000";"<img style='width:80px; height:60px;' src='../scriptcase/file/img/navio/ADVENTURER.jpg'/>";"DESCARGA DE 10.000 TNS DE TRIGO A GRANEL"
"315";"06/04/2018 00:00:00";"LALINDE";"HEYTOR GUSMÃO COM E REPR. LIMITADA";"EMBARQUE";"ILMENITA";"18.000";"<img style='width:80px; height:60px;' src='../scriptcase/file/img/navio/LALINDE.jpg'/>";"EMBARQUE DE 18.000 TNS. DE ILMENITA A GRANEL"
"314";"04/04/2018 00:00:00";"GARDENIA K";"MARAJO LOGISTICA E SERVIÇOS LTDA";"DESCARGA";"TRIGO";"15.000";"<img style='width:80px; height:60px;' src='../scriptcase/file/img/navio/GARDENIA_K.jpg'/>";"DESCARGA DE 15.000 TNS. DE TRIGO A GRANEL ."
"312";"02/04/2018 00:00:00";"CALLIO";"HEYTOR GUSMÃO COM E REPR. LIMITADA";"VIGIA";"CEVADA";"13.500";"<img style='width:80px; height:60px;' src='../scriptcase/file/img/navio/CALLIO.jpg'/>";"ESCALAÇAO VIGIA"
"313";"02/04/2018 00:00:00";"CALLIO";"TOP LOG TRANSP. E OPER PORTUARIAS LTDA";"DESCARGA";"CEVADA";"13.500";"<img style='width:80px; height:60px;' src='../scriptcase/file/img/navio/CALLIO.jpg'/>";"DESCARGA DE 13.500 TNS DE CEVADA A GRANEL."
"311";"19/03/2018 00:00:00";"CS JADEN";"MARAJO LOGISTICA E SERVIÇOS LTDA";"DESCARGA";"TRIGO";"11.000";"<img style='width:80px; height:60px;' src='../scriptcase/file/img/navio/CS_JADEN.jpg'/>";"DESCARGA DE 11.000 TNS. DE TRIGO A GRANEL."
"309";"13/03/2018 00:00:00";"DARLEAKAY";"HEYTOR GUSMÃO COM E REPR. LIMITADA";"VIGIA";"COQUE";"33.000";"<img style='width:80px; height:60px;' src='../scriptcase/file/img/navio/DARLEAKAY.jpg'/>";"ESCALAÇAO VIGIA"
"310";"13/03/2018 00:00:00";"DARLEAKAY";"MARAJO LOGISTICA E SERVIÇOS LTDA";"DESCARGA";"COQUE";"33.000";"<img style='width:80px; height:60px;' src='../scriptcase/file/img/navio/DARLEAKAY.jpg'/>";"DESCARGA DE 33.000 TNS DE COQUE A GRANEL"
"307";"09/03/2018 00:00:00";"MELOI";"MARAJO LOGISTICA E SERVIÇOS LTDA";"DESCARGA";"COQUE";"27.700";"<img style='width:80px; height:60px;' src='../scriptcase/file/img/navio/MELOI.JPG'/>";"DESCARGA DE 27.700 TNS. DE COQUE A GRANEL"
"308";"09/03/2018 00:00:00";"MELOI";"HEYTOR GUSMÃO COM E REPR. LIMITADA";"VIGIA";"COQUE";"27.700";"<img style='width:80px; height:60px;' src='../scriptcase/file/img/navio/MELOI.JPG'/>";"ESCALAÇAO VIGIA"
"306";"05/03/2018 00:00:00";"HYDE";"MARAJO LOGISTICA E SERVIÇOS LTDA";"VIGIA";"COMBUSTIVEL";"10.000";"<img style='width:80px; height:60px;' src='../scriptcase/file/img/navio/hyde.jpg'/>";"ESCALAÇAO VIGIA"
"305";"22/02/2018 00:00:00";"KEN YO";"MARAJO LOGISTICA E SERVIÇOS LTDA";"DESCARGA";"TRIGO";"19.500";"<img style='width:80px; height:60px;' src='../scriptcase/file/img/navio/KEN YO.jpg'/>";"DESCARGA DE 19.500 TNS. DE TRIGO A GRANEL"
"304";"05/02/2018 00:00:00";"CHISE BULKER";"MARAJO LOGISTICA E SERVIÇOS LTDA";"DESCARGA";"TRIGO";"12.000";"<img style='width:80px; height:60px;' src='../scriptcase/file/img/navio/CHISE_BULKER.jpg'/>";"DESCARGA DE 12.000 tns. DE TRIGO A GRANEL"
"302";"02/02/2018 00:00:00";"FREYA";"HEYTOR GUSMÃO COM E REPR. LIMITADA";"EMBARQUE";"GRANITO";"4.700";"<img style='width:80px; height:60px;' src='../scriptcase/file/img/navio/FREYA.jpg'/>";"EMBARQUE DE 4.700 tns.  DE BLOCOS DE GRANITO"
"303";"02/02/2018 00:00:00";"ARDMORE SEAVANGUARD";"MARAJO LOGISTICA E SERVIÇOS LTDA";"VIGIA";"COMBUSTIVEL";"6.000";"<img style='width:80px; height:60px;' src='../scriptcase/file/img/navio/ARDEHRE_SEAVANGUARD.jpg'/>";"ESCALAÇAO VIGIA"
"301";"27/01/2018 00:00:00";"CRYSTAL CONFIDENCE";"MARAJO LOGISTICA E SERVIÇOS LTDA";"DESCARGA";"COQUE";"30.750";"<img style='width:80px; height:60px;' src='../scriptcase/file/img/navio/2702482.jpg'/>";"DESCARGA DE 30.750 tns.  DE COQUE A GRANEL."
"300";"18/01/2018 00:00:00";"CS JADEN";"MARAJO LOGISTICA E SERVIÇOS LTDA";"DESCARGA";"TRIGO";"5.500";"<img style='width:80px; height:60px;' src='../scriptcase/file/img/navio/CS_JADEN.jpg'/>";"DESCARGA DE 5.500 TNS. DE TRIGO A GRANEL."
"299";"12/01/2018 00:00:00";"BBC MISSISSIPPI";"HEYTOR GUSMÃO COM E REPR. LIMITADA";"DESCARGA";"BENTONITA";"8.000";"<img style='width:80px; height:60px;' src='../scriptcase/file/img/navio/BBC_MISSISSIPPI.jpg'/>";"DESCARGA DE 8.000 tns.  DE BENTONITA A GRANEL."
"298";"04/01/2018 00:00:00";"LILA";"HEYTOR GUSMÃO COM E REPR. LIMITADA";"EMBARQUE";"ILMENITA";"12.000";"<img style='width:80px; height:60px;' src='../scriptcase/file/img/navio/LILA.jpg'/>";"EMBARQUE DE 12.000 tns,. DE ILMENITA A GRANEL."
"297";"02/01/2018 00:00:00";"SEASTAR ENDEAVOUR";"MARAJO LOGISTICA E SERVIÇOS LTDA";"DESCARGA";"TRIGO";"10.000";"<img style='width:80px; height:60px;' src='../scriptcase/file/img/navio/SEASTAR_ENDEAVOUR.jpg'/>";"DESCARGA DE 10.000 TNS DE TRIGO A GRANEL."
"296";"25/12/2017 00:00:00";"TORM THOR";"MARAJO LOGISTICA E SERVIÇOS LTDA";"VIGIA";"COMBUSTIVEL";"10.000";"<img style='width:80px; height:60px;' src='../scriptcase/file/img/navio/TORM_THOR.jpg'/>";"ESCALACAO VIGIA"
"295";"21/12/2017 00:00:00";"LEO STAR I";"HEYTOR GUSMÃO COM E REPR. LIMITADA";"EMBARQUE";"ILMENITA";"20.000";"<img style='width:80px; height:60px;' src='../scriptcase/file/img/navio/leo star 1.jpg'/>";"EMBARQUE DE 20.000 TNS. DE ILMENITA A GRANEL."
"293";"19/12/2017 00:00:00";"ERHAN";"HEYTOR GUSMÃO COM E REPR. LIMITADA";"VIGIA";"CEVADA";"9.000";"<img style='width:80px; height:60px;' src='../scriptcase/file/img/navio/ERHAN.jpg'/>";"ESCALAÇAO VIGIA"
"294";"19/12/2017 00:00:00";"ERHAN";"TOP LOG TRANSP. E OPER PORTUARIAS LTDA";"DESCARGA";"CEVADA";"9.000";"<img style='width:80px; height:60px;' src='../scriptcase/file/img/navio/ERHAN.jpg'/>";"DESCARGA DE 9.000 TNS. DE CEVADA A GRANEL."
"292";"11/12/2017 00:00:00";"ARKLOW SPRAY";"MARAJO LOGISTICA E SERVIÇOS LTDA";"DESCARGA";"TRIGO";"10.000";"<img style='width:80px; height:60px;' src='../scriptcase/file/img/navio/ARKLOW_SPRAY.jpg'/>";"DESCARGA DE 10.000 tns. DE TRIGO A GRANEL."
"291";"04/12/2017 00:00:00";"PATRIA";"MARAJO LOGISTICA E SERVIÇOS LTDA";"DESCARGA";"TRIGO";"11.000";"<img style='width:80px; height:60px;' src='../scriptcase/file/img/navio/PATRIA.jpg'/>";"DESCARGA DE 11.000 TNS. DE TRIGO A GRANEL."
"288";"13/11/2017 00:00:00";"ALLSTARS";"HEYTOR GUSMÃO COM E REPR. LIMITADA";"VIGIA";"CEVADA";"12.000";"<img style='width:80px; height:60px;' src='../scriptcase/file/img/navio/ALLSTARS.jpg'/>";"ESCALAÇAO VIGIA"
"289";"13/11/2017 00:00:00";"ALLSTARS";"TOP LOG TRANSP. E OPER PORTUARIAS LTDA";"DESCARGA";"CEVADA";"12.000";"<img style='width:80px; height:60px;' src='../scriptcase/file/img/navio/ALLSTARS.jpg'/>";"DESCARGA DE 12.000 TNS. DE CEVADA A GRANEL"
"290";"12/11/2017 00:00:00";"STAVANGER BREEZE";"MARAJO LOGISTICA E SERVIÇOS LTDA";"VIGIA";"COMBUSTIVEL";"10.000";"<img style='width:80px; height:60px;' src='../scriptcase/file/img/navio/STAVANGER_BREEZE.jpg'/>";"ESCALAÇAO VIGIA"
"287";"10/11/2017 00:00:00";"HALKI";"MARAJO LOGISTICA E SERVIÇOS LTDA";"DESCARGA";"TRIGO";"13.000";"<img style='width:80px; height:60px;' src='../scriptcase/file/img/navio/HALKI.jpg'/>";"DESCARGA DE 13.000 TNS. DE TRIGO A GRANEL."
"286";"31/10/2017 00:00:00";"POLA UGLICH";"MARAJO LOGISTICA E SERVIÇOS LTDA";"DESCARGA";"TRIGO";"16.000";"<img style='width:80px; height:60px;' src='../scriptcase/file/img/navio/POLA_UGLICH.jpg'/>";"DESCARGA DE 16.000 TNS. DE TRIGO A GRANEL."
"285";"18/10/2017 00:00:00";"BERGE BANDAI";"MARAJO LOGISTICA E SERVIÇOS LTDA";"DESCARGA";"TRIGO";"14.000";"<img style='width:80px; height:60px;' src='../scriptcase/file/img/navio/BERGE_BANDAI.jpg'/>";"DESCARGA DE 14,000 TNS. DE TRIGO A GRANEL"
"283";"09/10/2017 00:00:00";"EEMSGRACHT";"HEYTOR GUSMÃO COM E REPR. LIMITADA";"EMBARQUE";"GRANITO";"2.250";"<img style='width:80px; height:60px;' src='../scriptcase/file/img/navio/EEMSGRACHT.jpg'/>";"EMBARQUE DE 2,250 TNS. DE BLOCOS DE GRANITO"
"284";"06/10/2017 00:00:00";"STI MANHATTAN";"MARAJO LOGISTICA E SERVIÇOS LTDA";"VIGIA";"COMBUSTIVEL";"10.000";"<img style='width:80px; height:60px;' src='../scriptcase/file/img/navio/STI_MANHATTAN.jpg'/>";"ESCALAÇAO VIGIA"
"281";"04/10/2017 00:00:00";"MINAS";"HEYTOR GUSMÃO COM E REPR. LIMITADA";"VIGIA";"CEVADA";"8.875";"<img style='width:80px; height:60px;' src='../scriptcase/file/img/navio/MINAS.jpg'/>";"ESCALAÇAO VIGIA"
"282";"04/10/2017 00:00:00";"MINAS";"TOP LOG TRANSP. E OPER PORTUARIAS LTDA";"DESCARGA";"CEVADA";"8.875";"<img style='width:80px; height:60px;' src='../scriptcase/file/img/navio/MINAS.jpg'/>";"DESCARGA DE 8.875 TNS. DE CEVADA."
"280";"29/09/2017 00:00:00";"TBC PRINCESS";"MARAJO LOGISTICA E SERVIÇOS LTDA";"DESCARGA";"TRIGO";"10.000";"<img style='width:80px; height:60px;' src='../scriptcase/file/img/navio/princess.jpg'/>";"DESCARGA DE 10.000 TNS. DE TRIGO A GRANEL"
"279";"26/09/2017 00:00:00";"ALBANYBORG";"HEYTOR GUSMÃO COM E REPR. LIMITADA";"EMBARQUE";"ILMENITA";"12.000";"<img style='width:80px; height:60px;' src='../scriptcase/file/img/navio/ALBANYBORG.jpg'/>";"EMBARQUE DE 12.000 TNS. DE ILMENITA A GRANEL."
"278";"21/09/2017 00:00:00";"YU PENG";"HEYTOR GUSMÃO COM E REPR. LIMITADA";"DESCARGA";"PAS EOLICAS";"61";"<img style='width:80px; height:60px;' src='../scriptcase/file/img/navio/yu peng.jpg'/>";"DESCARGA DE 07 PA EOLICAS PESANDO 61 TNS."
"277";"04/09/2017 00:00:00";"APHRODITE M";"MARAJO LOGISTICA E SERVIÇOS LTDA";"DESCARGA";"TRIGO";"9.000";"<img style='width:80px; height:60px;' src='../scriptcase/file/img/navio/DSC_0490.JPG'/>";"DESCARGA DE 9.000 TNS. DE TRIGO A GRANEL"
"276";"01/09/2017 00:00:00";"SENTOSA BULKER";"MARAJO LOGISTICA E SERVIÇOS LTDA";"DESCARGA";"TRIGO";"6.000";"<img style='width:80px; height:60px;' src='../scriptcase/file/img/navio/SENTOSA_BULKER.jpg'/>";"DESCARGA DE 6.000 TNS. DE TRIGO A GRANEL"
"273";"29/08/2017 00:00:00";"WUCHOW";"HEYTOR GUSMÃO COM E REPR. LIMITADA";"VIGIA";"COQUE";"30.500";"<img style='width:80px; height:60px;' src='../scriptcase/file/img/navio/WUCHOW.jpg'/>";"ESCALAÇAO VIGIA"
"274";"29/08/2017 00:00:00";"WUCHOW";"MARAJO LOGISTICA E SERVIÇOS LTDA";"DESCARGA";"COQUE";"30.500";"<img style='width:80px; height:60px;' src='../scriptcase/file/img/navio/WUCHOW.jpg'/>";"DESCARGA DE 30.500 TNS. DE COQUE A GRANEL"
"275";"29/08/2017 00:00:00";"KRONBORG";"MARAJO LOGISTICA E SERVIÇOS LTDA";"VIGIA";"COMBUSTIVEL";"10.000";"<img style='width:80px; height:60px;' src='../scriptcase/file/img/navio/KRONBORG.jpg'/>";"ESCALAÇAO VIGIA"
"272";"24/08/2017 00:00:00";"VULLY";"MARAJO LOGISTICA E SERVIÇOS LTDA";"DESCARGA";"TRIGO";"9.000";"<img style='width:80px; height:60px;' src='../scriptcase/file/img/navio/VULLY.jpg'/>";"DESCARGA DE 9.000 TNS. DE TRIGO A GRANEL."
"271";"14/08/2017 00:00:00";"HR CONSTELLATION";"HEYTOR GUSMÃO COM E REPR. LIMITADA";"DESCARGA";"BENTONITA";"7.000";"<img style='width:80px; height:60px;' src='../scriptcase/file/img/navio/HR_CONSTELLATION.jpg'/>";"DESCARGA DE 7.000 TNS. DE BENTONITA A GRANEL."
"270";"10/08/2017 00:00:00";"BARNACLE";"MARAJO LOGISTICA E SERVIÇOS LTDA";"DESCARGA";"TRIGO";"5.000";"<img style='width:80px; height:60px;' src='../scriptcase/file/img/navio/BARNACLE.jpg'/>";"DESCARGA DE 5.000 TNS. DE TRIGO A GRANEL."
"269";"10/08/2017 00:00:00";"EUROGRACHT";"HEYTOR GUSMÃO COM E REPR. LIMITADA";"EMBARQUE";"GRANITO";"4.800";"<img style='width:80px; height:60px;' src='../scriptcase/file/img/navio/eurogracht.jpg'/>";"EMBARQUE DE 4.800 TNS. APROXIMADAMENTE DE BLOCOS DE GRANITO."
"268";"31/07/2017 00:00:00";"AEOLOS";"MARAJO LOGISTICA E SERVIÇOS LTDA";"DESCARGA";"TRIGO";"10.000";"<img style='width:80px; height:60px;' src='../scriptcase/file/img/navio/AEOLOS.jpg'/>";"DESCARGA DE 10.000 TNS. DE TRIGO A GRANEL."
"267";"21/07/2017 00:00:00";"DAIWAN GLORY";"MARAJO LOGISTICA E SERVIÇOS LTDA";"DESCARGA";"TRIGO";"11.000";"<img style='width:80px; height:60px;' src='../scriptcase/file/img/navio/DAIWAN_GLORY.jpg'/>";"DESCARGA DE 11.000 TNS. DE TRIGO A GRANEL."
"266";"18/07/2017 00:00:00";"HOANYA WISDOM";"HEYTOR GUSMÃO COM E REPR. LIMITADA";"EMBARQUE";"ILMENITA";"12.000";"<img style='width:80px; height:60px;' src='../scriptcase/file/img/navio/HOANYA_WISDOM.jpg'/>";"EMBARQUE DE 12.000 TNS. DE ILMENITA."
